190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_6:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_7:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610_8:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-9:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-10:1,B50000,8/2/2019,APOE44,1,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-1:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_2:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610_3:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-4:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190610-5:1,B50000,8/1/2019,APOE44,0,4/3/2018,,,,,,,
190715-1:1,B50013,9/12/2019,APOE33,0,4/26/2018,5,14,,,,37,38
190715-1:1,B50013,9/12/2019,APOE33,0,4/26/2018,5,14,,,,37,38
190715-1:1,B50013,9/12/2019,APOE33,0,4/26/2018,5,14,,,,37,38
190715-1:1,B50013,9/12/2019,APOE33,0,4/26/2018,5,14,,,,37,38
190715-1:1,B50013,9/12/2019,APOE33,0,4/26/2018,5,14,,,,37,38
190715-1:1,B50013,9/12/2019,APOE33,0,4/26/2018,5,14,,,,37,38
190715-1:1,B50013,9/12/2019,APOE33,0,4/26/2018,5,14,,,,37,38
190715-1:1,B50013,9/12/2019,APOE33,0,4/26/2018,5,14,,,,37,38
190715-1:1,B50013,9/12/2019,APOE33,0,4/26/2018,5,14,,,,37,38
190715-1:1,B50013,9/12/2019,APOE33,0,4/26/2018,5,14,,,,37,38
190715-1:1,B50013,9/12/2019,APOE33,0,4/26/2018,5,14,,,,37,38
